Id,Probability
219,0.08385211
220,0.41902602
221,0.15286502
222,0.24275619
223,0.18183216
224,0.18177527
225,0.49172384
226,0.24278158
227,0.3636788
228,0.59853566
229,0.83511275
230,0.83511275
231,0.085335284
232,0.09167355
233,0.10189998
234,0.07711059
235,0.6519768
236,0.06810731
237,0.113387644
238,0.62796307
239,0.31535316
240,0.30812567
241,0.21658173
242,0.23301989
243,0.07117373
244,0.4550612
245,0.1283733
246,0.5139497
247,0.07469526
248,0.4306756
249,0.47527945
250,0.16575384
251,0.77863514
252,0.11781806
253,0.37741888
254,0.043287158
255,0.1872437
256,0.67065597
257,0.83511275
258,0.24982458
259,0.820462
260,0.3731299
261,0.35826638
262,0.05949405
263,0.45630664
264,0.39180708
265,0.4674278
266,0.7072443
267,0.36532688
268,0.6579836
269,0.107233584
270,0.058694065
271,0.43282637
272,0.26616144
273,0.27076787
274,0.08912191
275,0.24638066
276,0.06649545
277,0.2704642
278,0.25087932
279,0.24882713
280,0.83511275
281,0.5171891
282,0.376504
283,0.24915159
284,0.2442706
285,0.30543864
286,0.420303
287,0.51409996
288,0.47044012
289,0.3402067
290,0.83352935
291,0.09277865
292,0.7280826
293,0.30913955
294,0.07376444
295,0.7090842
296,0.17398453
297,0.18695748
298,0.05085942
299,0.08761981
300,0.8021402
301,0.18617731
302,0.025294721
303,0.13219249
304,0.83511275
305,0.5549076
306,0.09207371
307,0.83511275
308,0.83511275
309,0.29094446
310,0.82896024
311,0.3971302
312,0.83511275
313,0.18256745
314,0.57309943
315,0.4745129
316,0.83511275
317,0.14385545
318,0.49811876
319,0.30355453
320,0.79721296
321,0.37311155
322,0.32883453
323,0.39925435
324,0.6718887
325,0.06515545
326,0.09022656
327,0.107806146
328,0.3683455
329,0.28816825
330,0.36933511
331,0.3055069
332,0.34584332
333,0.1734848
334,0.4796152
335,0.23823005
336,0.33799607
337,0.44187313
338,0.7437866
339,0.35880417
340,0.0725863
341,0.18991435
342,0.16181463
343,0.29177892
344,0.09168556
345,0.23691142
346,0.83511275
347,0.74656814
348,0.3032747
349,0.23085216
350,0.5456612
351,0.5967703
352,0.058493227
353,0.59188706
354,0.34206402
355,0.14367777
356,0.83511275
357,0.09301156
358,0.29153505
359,0.83511275
360,0.34676078
361,0.31731582
362,0.13772035
363,0.32481444
364,0.83511275
365,0.79827136
366,0.61291915
367,0.23905814
368,0.21629435
369,0.5481207
370,0.3138329
371,0.55670285
372,0.22819614
373,0.3705197
374,0.16201875
375,0.05073136
376,0.7952492
377,0.081101686
378,0.47046617
379,0.34963202
380,0.2977295
381,0.2215654
382,0.043358296
383,0.793393
384,0.09541425
385,0.15762305
386,0.09401652
387,0.38796377
388,0.07861975
389,0.21648258
390,0.116443515
391,0.08414087
392,0.2063388
393,0.5983647
394,0.094145596
395,0.07664749
396,0.09699705
397,0.3992713
398,0.086600184
399,0.16877973
400,0.06332642
401,0.108128875
402,0.28864282
403,0.07929888
404,0.6902216
405,0.15566695
406,0.2197887
407,0.564191
408,0.46074134
409,0.19645935
410,0.44423002
411,0.5392297
412,0.71376127
413,0.33877534
414,0.21856344
415,0.10485977
416,0.5705976
417,0.7385068
418,0.29957062
419,0.39617828
420,0.20781282
421,0.2434187
422,0.43311822
423,0.08397636
424,0.21214256
425,0.07777181
426,0.18890402
427,0.071917206
428,0.5863416
429,0.27534258
430,0.83511275
431,0.09136164
432,0.40877986
433,0.42820108
434,0.33162045
435,0.44635805
436,0.45632574
437,0.7805009
438,0.17922217
439,0.56259555
440,0.44615266
441,0.27506277
442,0.56787306
443,0.031077892
444,0.26602566
445,0.8070259
446,0.18178612
447,0.807876
448,0.68383074
449,0.13828957
450,0.12880042
451,0.10150862
452,0.6647811
453,0.6481415
454,0.5118063
455,0.42363423
456,0.25401872
457,0.46505547
458,0.3527905
459,0.3736667
460,0.24632388
461,0.45259732
462,0.21540761
463,0.28287178
464,0.42479596
465,0.18287879
466,0.20219702
467,0.47669885
468,0.10201925
469,0.8326255
470,0.06682059
471,0.22842208
472,0.83511275
473,0.43321383
474,0.51762986
475,0.14909583
476,0.18845022
477,0.14845335
478,0.105716854
479,0.058845133
480,0.58973604
481,0.061572015
482,0.1275118
483,0.3546065
484,0.10333428
485,0.76471853
486,0.08592111
487,0.26286113
488,0.5584947
489,0.060479045
490,0.15024188
491,0.4819212
492,0.27220696
493,0.521438
494,0.83511275
495,0.49460122
496,0.22415906
497,0.44003052
498,0.76539713
499,0.20109668
500,0.4616808
501,0.25087237
502,0.33723006
503,0.5260582
504,0.12983972
505,0.4403352
506,0.48611757
507,0.087552726
508,0.11833826
509,0.29508388
510,0.32949483
511,0.66133213
512,0.2787093
513,0.27765617
514,0.2740057
515,0.81036127
516,0.2263735
517,0.06759286
518,0.11768952
519,0.3016365
520,0.06836438
521,0.14904612
522,0.30495316
523,0.51649475
524,0.26139015
525,0.7830757
526,0.45178774
527,0.15314585
528,0.016737103
529,0.5455177
530,0.102430046
531,0.045250148
532,0.46960032
533,0.07076889
534,0.14728674
535,0.09747493
536,0.19397369
537,0.38186795
538,0.06176147
539,0.02627796
540,0.55679345
541,0.28971872
542,0.22776711
543,0.8060746
544,0.4132883
545,0.084700376
546,0.75715876
547,0.056467503
548,0.07909855
549,0.7512871
550,0.6595714
551,0.18371192
552,0.47716215
553,0.18252036
554,0.74430406
555,0.45200664
556,0.655723
557,0.3470872
558,0.76930577
559,0.08088976
560,0.05134493
561,0.41489184
562,0.43341362
563,0.10484028
564,0.48234907
565,0.1737352
566,0.13945803
567,0.2311705
568,0.80615556
569,0.17082968
570,0.83511275
571,0.37835717
572,0.7149116
573,0.74434984
574,0.37548926
575,0.20235914
576,0.3431773
577,0.21237487
578,0.74707836
579,0.1698404
580,0.15577355
581,0.27480713
582,0.10247806
583,0.28333795
584,0.5913238
585,0.019376427
586,0.23634881
587,0.38857955
588,0.296549
589,0.27948526
590,0.7758101
591,0.2847798
592,0.21217558
593,0.20791084
594,0.8313122
595,0.3642579
596,0.37297627
597,0.19176579
598,0.36984354
599,0.2207559
600,0.22359052
601,0.77427626
602,0.1846585
603,0.3605714
604,0.7446946
605,0.19677985
606,0.14800957
607,0.101498276
608,0.4086626
609,0.13081151
610,0.34669766
611,0.11568391
612,0.15975717
613,0.32605368
614,0.16440374
615,0.04438573
616,0.7328686
617,0.35239232
618,0.29978672
619,0.5669469
620,0.18749586
621,0.66100997
622,0.25160223
623,0.11014229
624,0.35247687
625,0.83408654
626,0.6389796
627,0.53723073
628,0.25570643
629,0.5911029
630,0.11264607
631,0.45814946
632,0.08581811
633,0.3617043
634,0.6738609
635,0.11584127
636,0.16481462
637,0.14532202
638,0.44647413
639,0.1045343
640,0.18284732
641,0.49274555
642,0.6878361
643,0.83511275
644,0.37877554
645,0.24784267
646,0.15001574
647,0.45190948
648,0.06371564
649,0.094124675
650,0.65176094
651,0.19460195
652,0.7797179
653,0.8315044
654,0.31692773
655,0.1995528
656,0.19175184
657,0.13804781
658,0.74727273
659,0.69527173
660,0.23752454
661,0.6429219
662,0.6366086
663,0.7640306
664,0.722065
665,0.07785833
666,0.50306076
667,0.44399795
668,0.5802196
669,0.15296051
670,0.30576915
671,0.28837314
672,0.13599005
673,0.20825446
674,0.3736922
675,0.6306143
676,0.1423175
677,0.20848325
678,0.37547356
679,0.45200545
680,0.72702974
681,0.37262118
682,0.21233171
683,0.27990872
684,0.3283639
685,0.06516561
686,0.087234825
687,0.07225099
688,0.78804886
689,0.07546699
690,0.5396944
691,0.8334292
692,0.17458245
693,0.39831334
694,0.10827777
695,0.204382
696,0.042577803
697,0.50523764
698,0.83511275
699,0.07643652
700,0.08626416
701,0.82205
702,0.46052167
703,0.83511275
704,0.3567144
705,0.058158755
706,0.4815713
707,0.09240112
708,0.34756646
709,0.4323439
710,0.45489714
711,0.5180491
712,0.3154247
713,0.13919789
714,0.17365673
715,0.8335525
716,0.16734773
717,0.5978916
718,0.109929025
719,0.12159762
720,0.07096365
721,0.38968983
722,0.64285624
723,0.42488542
724,0.83511275
725,0.34022552
726,0.3277635
727,0.156091
728,0.3222927
729,0.83511275
730,0.3807333
731,0.27122617
732,0.077320814
733,0.4767189
734,0.3229458
735,0.076799214
736,0.5361177
737,0.4062942
738,0.23194733
739,0.14088488
740,0.54592437
741,0.31688502
742,0.2777053
743,0.21153864
744,0.19685009
745,0.46542802
746,0.14503574
747,0.4298398
748,0.26940483
749,0.23854446
750,0.55998516
751,0.14489833
752,0.029842556
753,0.11027709
754,0.67593277
755,0.26264268
756,0.15828747
757,0.19202656
758,0.16759622
759,0.25089407
760,0.12844393
761,0.554049
762,0.7706988
763,0.14363489
764,0.2446878
765,0.3428641
766,0.15236798
767,0.33441925
768,0.067827046
769,0.75061965
770,0.05960691
771,0.7248011
772,0.7314121
773,0.24239969
774,0.5511364
775,0.38305813
776,0.59949756
777,0.28177458
778,0.1673955
779,0.5292236
780,0.1697047
781,0.3456636
782,0.40721506
783,0.46318638
784,0.26895565
785,0.61133385
786,0.43235713
787,0.4050752
788,0.30478713
789,0.83511275
790,0.40085387
791,0.83511275
792,0.83511275
793,0.42600918
794,0.83511275
795,0.06782341
796,0.7432885
797,0.17540905
798,0.83511275
799,0.41784245
800,0.07405013
801,0.3705724
802,0.6035529
803,0.33015627
804,0.32713705
805,0.080595255
806,0.08996433
807,0.65221024
808,0.44394213
809,0.21390894
810,0.6276873
811,0.3576277
812,0.52556604
813,0.23349267
814,0.83280456
815,0.39254504
816,0.059121788
817,0.32539397
818,0.10995296
819,0.25762367
820,0.3942097
821,0.73376524
822,0.17909372
823,0.62226236
824,0.23680022
825,0.058660686
826,0.17519194
827,0.057965964
828,0.30986357
829,0.4136783
830,0.398403
831,0.7122598
832,0.76984453
833,0.2538946
834,0.49225187
835,0.34489965
836,0.75905293
837,0.4058174
838,0.43890074
839,0.7316906
840,0.27644393
841,0.5103588
842,0.4699074
843,0.4912224
844,0.69932365
845,0.83511275
846,0.39611742
847,0.074596584
848,0.78117883
849,0.34413004
850,0.0628815
851,0.17264432
852,0.42282984
853,0.49759114
854,0.063850164
855,0.24187005
856,0.44824272
857,0.37886104
858,0.10642758
859,0.40490013
860,0.75384295
861,0.06397247
862,0.232483
863,0.10117599
864,0.25094193
865,0.13882568
866,0.15920302
867,0.473092
868,0.5830664
869,0.0612745
870,0.23332319
871,0.6357245
872,0.13602132
873,0.0712111
874,0.049922258
875,0.36452413
876,0.24469262
877,0.39538717
878,0.0660626
879,0.33960658
880,0.4858164
881,0.3581658
882,0.83511275
883,0.41462365
884,0.044271708
885,0.40275094
886,0.7363539
887,0.63926375
888,0.039444804
889,0.42329985
890,0.117834926
891,0.27798945
892,0.3530531
893,0.83511275
894,0.17600986
895,0.3916688
896,0.22671154
897,0.06332025
898,0.40037397
899,0.07680547
900,0.38634518
901,0.62287784
902,0.27826816
903,0.12667939
904,0.10489455
905,0.4343122
906,0.8339937
907,0.21636426
908,0.71763587
909,0.059462756
910,0.83511275
911,0.46589333
912,0.08056128
913,0.2943664
914,0.56000257
915,0.6084729
916,0.54274213
917,0.14313015
918,0.18025586
919,0.070741475
920,0.52152133
921,0.7687797
922,0.7518497
923,0.26613396
924,0.39269978
925,0.82192945
926,0.28515851
927,0.27643812
928,0.25952685
929,0.82791847
930,0.08544549
931,0.5715758
932,0.41880095
933,0.6876941
934,0.062258124
935,0.09783012
936,0.14230347
937,0.40311056
938,0.5821514
939,0.06571531
940,0.38656855
941,0.07659426
942,0.7935174
943,0.83511275
944,0.3298861
945,0.23646334
946,0.3416092
947,0.5171652
948,0.35113013
949,0.31525022
950,0.072363466
951,0.7963814
952,0.53615844
953,0.14680308
954,0.31374475
955,0.59896076
956,0.49982908
957,0.22014901
958,0.28989613
959,0.12482551
960,0.20413694
961,0.14278412
962,0.14488792
963,0.562955
964,0.34835136
965,0.5196244
966,0.8137346
967,0.18808827
968,0.804412
969,0.1614354
970,0.06809977
971,0.83511275
972,0.43388224
973,0.51657045
974,0.11152932
975,0.83511275
976,0.5728867
977,0.110076725
978,0.6020575
979,0.83511275
980,0.091622144
981,0.12615857
982,0.15502
983,0.031821877
984,0.7288432
985,0.83511275
986,0.119784564
987,0.36836985
988,0.25324368
989,0.3152876
990,0.2938974
991,0.124938756
992,0.1944592
993,0.33876294
994,0.08836812
995,0.7696794
996,0.23434773
997,0.5485499
998,0.22832009
999,0.13411516
1000,0.08716658
1001,0.3298717
1002,0.40777352
1003,0.2951768
1004,0.24971724
1005,0.75760496
1006,0.77272886
1007,0.14360994
1008,0.6834147
1009,0.16126984
1010,0.2592069
1011,0.29860926
1012,0.29847157
1013,0.5715175
1014,0.20539367
1015,0.73344696
1016,0.06860632
1017,0.025384694
1018,0.37587476
1019,0.12808242
1020,0.21969813
1021,0.50250745
1022,0.2745283
1023,0.26951095
1024,0.2650602
1025,0.16190329
1026,0.60241425
1027,0.7153622
1028,0.08628002
1029,0.26102597
1030,0.47609988
1031,0.46834356
1032,0.05593705
1033,0.069411576
1034,0.10095596
1035,0.5008352
1036,0.43100345
1037,0.085458755
1038,0.21241748
1039,0.07754585
1040,0.34569943
1041,0.76889575
1042,0.39594823
1043,0.39399606
1044,0.60174704
1045,0.43006903
1046,0.44489777
1047,0.120393276
1048,0.49896225
1049,0.25406614
1050,0.2115635
1051,0.36550736
1052,0.6302452
1053,0.17099142
1054,0.55020016
1055,0.0961352
1056,0.11353785
1057,0.62909514
1058,0.7730789
1059,0.5103101
1060,0.15603706
1061,0.26075172
1062,0.113906115
1063,0.3633742
1064,0.33505595
1065,0.2773561
1066,0.27680433
1067,0.09296307
1068,0.29225522
1069,0.20989868
1070,0.47873926
1071,0.46457776
1072,0.38515514
1073,0.23134434
1074,0.16126463
1075,0.6160894
1076,0.23607233
1077,0.33203322
1078,0.8308143
1079,0.23107079
1080,0.16011944
1081,0.35766235
1082,0.23783126
1083,0.7209804
1084,0.38949355
1085,0.12805152
1086,0.16807306
1087,0.5648204
1088,0.3340853
1089,0.13038015
1090,0.18059602
1091,0.109277666
1092,0.350129
1093,0.2250579
1094,0.35728648
1095,0.33723742
1096,0.21388978
1097,0.36527324
1098,0.62373596
1099,0.11284521
1100,0.37468857
1101,0.24316165
1102,0.5783663
1103,0.09413102
1104,0.47235927
1105,0.2982353
1106,0.7719756
1107,0.5618259
1108,0.7473693
1109,0.39370024
1110,0.17993283
1111,0.24199057
1112,0.35336632
1113,0.08365178
1114,0.2802259
1115,0.38806272
1116,0.47936237
1117,0.18623668
1118,0.39011735
1119,0.32291013
1120,0.30657429
1121,0.047609508
1122,0.5007198
1123,0.57317185
1124,0.13373923
1125,0.7567246
1126,0.3666799
1127,0.83460087
1128,0.4380385
1129,0.25811458
1130,0.18437877
1131,0.83511275
1132,0.83511275
1133,0.34072003
1134,0.3536167
1135,0.28999743
1136,0.16839841
1137,0.43096846
1138,0.15073094
1139,0.45553297
1140,0.6583783
1141,0.3277163
1142,0.83198833
1143,0.83511275
1144,0.6120712
1145,0.5730306
1146,0.5740859
1147,0.07703349
1148,0.2988351
1149,0.15846658
1150,0.2762255
1151,0.23117793
1152,0.3331601
1153,0.08615452
1154,0.7574694
1155,0.52018803
1156,0.36201054
1157,0.78402764
1158,0.5266792
1159,0.20395425
1160,0.83511275
1161,0.3683795
1162,0.6085916
1163,0.070952624
1164,0.33922082
1165,0.450757
1166,0.83511275
1167,0.24508089
1168,0.15234026
1169,0.34138712
1170,0.38466978
1171,0.4776116
1172,0.24934924
1173,0.36183172
1174,0.17174563
1175,0.387097
1176,0.83511275
1177,0.35170287
1178,0.03842014
1179,0.8212253
1180,0.7863467
1181,0.18827558
1182,0.40663108
1183,0.571208
1184,0.46259606
1185,0.65165925
1186,0.39138684
1187,0.8345124
1188,0.32691532
1189,0.0418227
1190,0.83511275
1191,0.20870587
1192,0.7993956
1193,0.10763675
1194,0.63342744
1195,0.11547181
1196,0.15522063
1197,0.23181435
1198,0.3760743
1199,0.40920112
1200,0.27264112
1201,0.15239084
1202,0.09201786
1203,0.11478454
1204,0.5978656
1205,0.19789529
1206,0.50992054
1207,0.47110724
1208,0.56415194
1209,0.3610167
1210,0.20494929
1211,0.31043983
1212,0.120260626
1213,0.0513376
1214,0.75480044
1215,0.39044586
1216,0.66668457
1217,0.1139676
1218,0.2530598
1219,0.18978769
1220,0.23001665
1221,0.22321439
1222,0.3175373
1223,0.07658145
1224,0.59855074
1225,0.28332308
1226,0.066376716
1227,0.5166078
1228,0.25420964
1229,0.2290186
1230,0.19298765
1231,0.8275925
1232,0.29289687
1233,0.7456609
1234,0.83511275
1235,0.10632464
1236,0.61814547
1237,0.83511275
1238,0.4631806
1239,0.30588388
1240,0.14419186
1241,0.5215965
1242,0.36645687
1243,0.3389408
1244,0.34356767
1245,0.7930765
1246,0.6624805
1247,0.09663716
1248,0.7306883
1249,0.19378945
1250,0.7057445
1251,0.30176866
1252,0.073142946
1253,0.54700553
1254,0.49233782
1255,0.7432241
1256,0.23187292
1257,0.5192346
1258,0.35018742
1259,0.38882813
1260,0.5641985
1261,0.39406082
1262,0.55947286
1263,0.057429224
1264,0.1423201
1265,0.7207415
1266,0.12326649
1267,0.37190077
1268,0.16061702
1269,0.25967085
1270,0.0915249
1271,0.801694
1272,0.29638582
1273,0.247949
1274,0.83511275
1275,0.26700377
1276,0.40032056
1277,0.83511275
1278,0.65627784
1279,0.20947212
1280,0.83511275
1281,0.050181687
1282,0.47930282
1283,0.34069854
1284,0.11101517
1285,0.056714535
1286,0.0508056
1287,0.51113063
1288,0.28357047
1289,0.5341452
1290,0.31226522
1291,0.60761726
1292,0.28762865
1293,0.83511275
1294,0.0885151
1295,0.18257123
1296,0.22542784
1297,0.83511275
1298,0.06815994
1299,0.570384
1300,0.10791704
1301,0.35841796
1302,0.83119106
1303,0.5226541
1304,0.14431274
1305,0.094620645
1306,0.40739554
1307,0.15261468
1308,0.49042666
1309,0.3214453
1310,0.14049381
1311,0.12809065
1312,0.26424152
1313,0.7132449
1314,0.153649
1315,0.084255815
1316,0.83511275
1317,0.42417884
1318,0.23226747
1319,0.3230512
1320,0.08800143
1321,0.5338465
1322,0.32042456
1323,0.7643014
1324,0.13388044
1325,0.29455256
1326,0.29012185
1327,0.26911667
1328,0.09560317
1329,0.10852268
1330,0.6910737
1331,0.13582504
1332,0.13616642
1333,0.3658378
1334,0.39219922
1335,0.38227576
1336,0.17688039
1337,0.814756
1338,0.82123244
1339,0.717633
1340,0.2867436
1341,0.074989736
1342,0.23787487
1343,0.5710379
1344,0.6375906
1345,0.33285928
1346,0.46371624
1347,0.47973812
1348,0.48552004
1349,0.53862035
1350,0.34013236
1351,0.6327368
1352,0.09897581
1353,0.403817
1354,0.16529748
1355,0.19876531
1356,0.4552456
1357,0.19126189
1358,0.48586828
1359,0.048918664
1360,0.8091745
1361,0.06620854
1362,0.10127252
1363,0.28247947
1364,0.44224194
1365,0.2592939
1366,0.061297208
1367,0.70740867
1368,0.80342686
1369,0.06249973
1370,0.53631085
1371,0.6888484
1372,0.14248535
1373,0.5737968
1374,0.31395656
1375,0.2997151
1376,0.6111789
1377,0.22274902
1378,0.058638304
1379,0.097874105
1380,0.21115437
1381,0.7895391
1382,0.24131867
1383,0.14139354
1384,0.2302658
1385,0.18872201
1386,0.30415863
1387,0.2695622
1388,0.28620398
1389,0.07484943
1390,0.25203195
1391,0.3399641
1392,0.6594567
1393,0.54642606
1394,0.4175821
1395,0.50128734
1396,0.6227752
1397,0.17403322
1398,0.645879
1399,0.80987215
1400,0.21625566
1401,0.27774656
1402,0.20880213
1403,0.5064478
1404,0.3482546
1405,0.30527553
1406,0.83511275
1407,0.12740019
1408,0.28185415
1409,0.16706356
1410,0.36465675
1411,0.05707848
1412,0.17701986
1413,0.2874303
1414,0.24044257
1415,0.5703598
1416,0.58190787
1417,0.14702302
1418,0.7145534
1419,0.3670807
1420,0.10484633
1421,0.48988512
1422,0.05362773
1423,0.25295883
1424,0.101753354
1425,0.22448856
1426,0.40926528
1427,0.34635872
1428,0.43113744
1429,0.20092711
1430,0.40403727
1431,0.27164447
1432,0.38921127
1433,0.08702728
1434,0.2091091
1435,0.83511275
1436,0.33252832
1437,0.24479288
1438,0.5658321
1439,0.81664324
1440,0.144371
1441,0.41709328
1442,0.061870158
1443,0.4237688
1444,0.25533766
1445,0.83511275
1446,0.55445415
1447,0.27123377
1448,0.087858826
1449,0.14373952
1450,0.64424986
1451,0.58417594
1452,0.29674447
1453,0.22512496
1454,0.19128966
1455,0.5899267
1456,0.2931949
1457,0.07913488
1458,0.15276757
1459,0.42441893
1460,0.2870562
1461,0.6005659
1462,0.83511275
1463,0.15961942
1464,0.14537227
1465,0.123758286
1466,0.66621995
1467,0.0945718
1468,0.41401935
1469,0.22234297
1470,0.83278143
1471,0.35920113
1472,0.3858608
1473,0.09513283
1474,0.41998544
1475,0.5380387
1476,0.37876275
1477,0.12281716
1478,0.4760175
1479,0.12310332
1480,0.29972225
1481,0.40918478
1482,0.08443326
1483,0.31620115
1484,0.83511275
1485,0.83511275
1486,0.2755193
1487,0.17188755
1488,0.3642339
1489,0.30440718
1490,0.41350174
1491,0.38553572
1492,0.24377134
1493,0.46607998
1494,0.1609126
1495,0.24844122
1496,0.23738337
1497,0.73792666
1498,0.59680367
1499,0.033656776
1500,0.5915212
1501,0.5689484
1502,0.37547356
1503,0.8016505
1504,0.14556944
1505,0.14792544
1506,0.35984677
1507,0.27144635
1508,0.53812736
1509,0.65644443
1510,0.10151297
1511,0.5260321
1512,0.61593896
1513,0.05138898
1514,0.19530407
1515,0.16929561
1516,0.7789868
1517,0.6491997
1518,0.42685995
1519,0.31777865
1520,0.57053167
1521,0.35153586
1522,0.23610708
1523,0.09789035
1524,0.37811825
1525,0.69046676
1526,0.59355587
1527,0.31672624
1528,0.07657513
1529,0.3819344
1530,0.2504025
1531,0.673342
1532,0.57034904
1533,0.2554372
1534,0.1887087
1535,0.39425606
1536,0.7921283
1537,0.3352281
1538,0.11456621
1539,0.0840939
1540,0.54791665
1541,0.09251833
1542,0.33543915
1543,0.25915542
1544,0.08195847
1545,0.11920485
1546,0.70172226
1547,0.69887024
1548,0.36873516
1549,0.43392837
1550,0.32367802
1551,0.68525
1552,0.52811754
1553,0.4060275
1554,0.83098006
1555,0.49528414
1556,0.21709794
1557,0.6811317
1558,0.7454214
1559,0.5947887
1560,0.28214568
1561,0.123253286
1562,0.35033053
1563,0.17400336
1564,0.49759585
1565,0.28103024
1566,0.075597614
1567,0.1950182
1568,0.2939347
1569,0.6316739
1570,0.2774285
1571,0.1252468
1572,0.29647985
1573,0.11803368
1574,0.29869342
1575,0.20066419
1576,0.11611515
1577,0.45017725
1578,0.28927982
1579,0.21739921
1580,0.082200855
1581,0.3630977
1582,0.059969842
1583,0.3077203
1584,0.47023582
1585,0.5757585
1586,0.80485344
1587,0.83511275
1588,0.2427007
1589,0.14472356
1590,0.36822447
1591,0.15268078
1592,0.13800952
1593,0.83511275
1594,0.42660397
1595,0.22990468
1596,0.112811804
1597,0.49632156
1598,0.29517767
1599,0.11994758
1600,0.089545906
1601,0.07671502
1602,0.42274797
1603,0.21484888
1604,0.23817477
1605,0.32922846
1606,0.2865172
1607,0.28785634
1608,0.2510599
1609,0.17628428
1610,0.20351458
1611,0.41154847
1612,0.098843366
1613,0.5990317
1614,0.29120904
1615,0.7184863
1616,0.806224
1617,0.2041643
1618,0.2146073
1619,0.7691339
1620,0.83511275
1621,0.1160216
1622,0.83511275
1623,0.20505473
1624,0.0834364
1625,0.1741364
1626,0.29049093
1627,0.1183874
1628,0.6572335
1629,0.124978095
1630,0.11381462
1631,0.83511275
1632,0.4790718
1633,0.15733111
1634,0.22562578
1635,0.74087125
1636,0.1504389
1637,0.2192449
1638,0.12867549
1639,0.34270018
1640,0.15090966
1641,0.05853325
1642,0.52975297
1643,0.49296486
1644,0.19049641
1645,0.21927029
1646,0.83511275
1647,0.30090517
1648,0.39808804
1649,0.5515786
1650,0.83511275
1651,0.1708661
1652,0.28548762
1653,0.21728888
1654,0.12503606
1655,0.086456776
1656,0.06393209
1657,0.2914943
1658,0.37935373
1659,0.83511275
1660,0.2838264
1661,0.36068922
1662,0.15803027
1663,0.45770162
1664,0.45825154
1665,0.40469518
1666,0.33018252
1667,0.83511275
1668,0.124934286
1669,0.088590354
