Id,Probability
512,0.66133213
513,0.2787093
514,0.27765617
515,0.2740057
516,0.81036127
517,0.2263735
518,0.06759286
519,0.11768952
520,0.3016365
521,0.06836438
522,0.14904612
523,0.30495316
524,0.51649475
525,0.26139015
526,0.7830757
527,0.45178774
528,0.15314585
529,0.016737103
530,0.5455177
531,0.102430046
532,0.045250148
533,0.46960032
534,0.07076889
535,0.14728674
536,0.09747493
537,0.19397369
538,0.38186795
539,0.06176147
540,0.02627796
541,0.55679345
542,0.28971872
543,0.22776711
544,0.8060746
545,0.4132883
546,0.084700376
547,0.75715876
548,0.056467503
549,0.07909855
550,0.7512871
551,0.6595714
552,0.18371192
553,0.47716215
554,0.18252036
555,0.74430406
556,0.45200664
557,0.655723
558,0.3470872
559,0.76930577
560,0.08088976
561,0.05134493
562,0.41489184
563,0.43341362
564,0.10484028
565,0.48234907
566,0.1737352
567,0.13945803
568,0.2311705
569,0.80615556
570,0.17082968
571,0.83511275
572,0.37835717
573,0.7149116
574,0.74434984
575,0.37548926
576,0.20235914
577,0.3431773
578,0.21237487
579,0.74707836
580,0.1698404
581,0.15577355
582,0.27480713
583,0.10247806
584,0.28333795
585,0.5913238
586,0.019376427
587,0.23634881
588,0.38857955
589,0.296549
590,0.27948526
591,0.7758101
592,0.2847798
593,0.21217558
594,0.20791084
595,0.8313122
596,0.3642579
597,0.37297627
598,0.19176579
599,0.36984354
600,0.2207559
601,0.22359052
602,0.77427626
603,0.1846585
604,0.3605714
605,0.7446946
606,0.19677985
607,0.14800957
608,0.101498276
609,0.4086626
610,0.13081151
611,0.34669766
612,0.11568391
613,0.15975717
614,0.32605368
615,0.16440374
616,0.04438573
617,0.7328686
618,0.35239232
619,0.29978672
620,0.5669469
621,0.18749586
622,0.66100997
623,0.25160223
624,0.11014229
625,0.35247687
626,0.83408654
627,0.6389796
628,0.53723073
629,0.25570643
630,0.5911029
631,0.11264607
632,0.45814946
633,0.08581811
634,0.3617043
635,0.6738609
636,0.11584127
637,0.16481462
638,0.14532202
639,0.44647413
640,0.1045343
641,0.18284732
642,0.49274555
643,0.6878361
644,0.83511275
645,0.37877554
646,0.24784267
647,0.15001574
648,0.45190948
649,0.06371564
650,0.094124675
651,0.65176094
652,0.19460195
653,0.7797179
654,0.8315044
655,0.31692773
656,0.1995528
657,0.19175184
658,0.13804781
659,0.74727273
660,0.69527173
661,0.23752454
662,0.6429219
663,0.6366086
664,0.7640306
665,0.722065
666,0.07785833
667,0.50306076
668,0.44399795
669,0.5802196
670,0.15296051
671,0.30576915
672,0.28837314
673,0.13599005
674,0.20825446
675,0.3736922
676,0.6306143
677,0.1423175
678,0.20848325
679,0.37547356
680,0.45200545
681,0.72702974
682,0.37262118
683,0.21233171
684,0.27990872
685,0.3283639
686,0.06516561
687,0.087234825
688,0.07225099
689,0.78804886
690,0.07546699
691,0.5396944
692,0.8334292
693,0.17458245
694,0.39831334
695,0.10827777
696,0.204382
697,0.042577803
698,0.50523764
699,0.83511275
700,0.07643652
701,0.08626416
702,0.82205
703,0.46052167
704,0.83511275
705,0.3567144
706,0.058158755
707,0.4815713
708,0.09240112
709,0.34756646
710,0.4323439
711,0.45489714
712,0.5180491
713,0.3154247
714,0.13919789
715,0.17365673
716,0.8335525
717,0.16734773
718,0.5978916
719,0.109929025
720,0.12159762
721,0.07096365
722,0.38968983
723,0.64285624
724,0.42488542
725,0.83511275
726,0.34022552
727,0.3277635
728,0.156091
729,0.3222927
730,0.83511275
731,0.3807333
732,0.27122617
733,0.077320814
734,0.4767189
735,0.3229458
736,0.076799214
737,0.5361177
738,0.4062942
739,0.23194733
740,0.14088488
741,0.54592437
742,0.31688502
743,0.2777053
744,0.21153864
745,0.19685009
746,0.46542802
747,0.14503574
748,0.4298398
749,0.26940483
750,0.23854446
751,0.55998516
752,0.14489833
753,0.029842556
754,0.11027709
755,0.67593277
756,0.26264268
757,0.15828747
758,0.19202656
759,0.16759622
760,0.25089407
761,0.12844393
762,0.554049
763,0.7706988
764,0.14363489
765,0.2446878
766,0.3428641
767,0.15236798
768,0.33441925
769,0.067827046
770,0.75061965
771,0.05960691
772,0.7248011
773,0.7314121
774,0.24239969
775,0.5511364
776,0.38305813
777,0.59949756
778,0.28177458
779,0.1673955
780,0.5292236
781,0.1697047
782,0.3456636
783,0.40721506
784,0.46318638
785,0.26895565
786,0.61133385
787,0.43235713
788,0.4050752
789,0.30478713
790,0.83511275
791,0.40085387
792,0.83511275
793,0.83511275
794,0.42600918
795,0.83511275
796,0.06782341
797,0.7432885
798,0.17540905
799,0.83511275
800,0.41784245
801,0.07405013
802,0.3705724
803,0.6035529
804,0.33015627
805,0.32713705
806,0.080595255
807,0.08996433
808,0.65221024
809,0.44394213
810,0.21390894
811,0.6276873
812,0.3576277
813,0.52556604
814,0.23349267
815,0.83280456
816,0.39254504
817,0.059121788
818,0.32539397
819,0.10995296
820,0.25762367
821,0.3942097
822,0.73376524
823,0.17909372
824,0.62226236
825,0.23680022
826,0.058660686
827,0.17519194
828,0.057965964
829,0.30986357
830,0.4136783
831,0.398403
832,0.7122598
833,0.76984453
834,0.2538946
835,0.49225187
836,0.34489965
837,0.75905293
838,0.4058174
839,0.43890074
840,0.7316906
841,0.27644393
842,0.5103588
843,0.4699074
844,0.4912224
845,0.69932365
846,0.83511275
847,0.39611742
848,0.074596584
849,0.78117883
850,0.34413004
851,0.0628815
852,0.17264432
853,0.42282984
854,0.49759114
855,0.063850164
856,0.24187005
857,0.44824272
858,0.37886104
859,0.10642758
860,0.40490013
861,0.75384295
862,0.06397247
863,0.232483
864,0.10117599
865,0.25094193
866,0.13882568
867,0.15920302
868,0.473092
869,0.5830664
870,0.0612745
871,0.23332319
872,0.6357245
873,0.13602132
874,0.0712111
875,0.049922258
876,0.36452413
877,0.24469262
878,0.39538717
879,0.0660626
880,0.33960658
881,0.4858164
882,0.3581658
883,0.83511275
884,0.41462365
885,0.044271708
886,0.40275094
887,0.7363539
888,0.63926375
889,0.039444804
890,0.42329985
891,0.117834926
892,0.27798945
893,0.3530531
894,0.83511275
895,0.17600986
896,0.3916688
897,0.22671154
898,0.06332025
899,0.40037397
900,0.07680547
901,0.38634518
902,0.62287784
903,0.27826816
904,0.12667939
905,0.10489455
906,0.4343122
907,0.8339937
908,0.21636426
909,0.71763587
910,0.059462756
911,0.83511275
912,0.46589333
913,0.08056128
914,0.2943664
915,0.56000257
916,0.6084729
917,0.54274213
918,0.14313015
919,0.18025586
920,0.070741475
921,0.52152133
922,0.7687797
923,0.7518497
924,0.26613396
925,0.39269978
926,0.82192945
927,0.28515851
928,0.27643812
929,0.25952685
930,0.82791847
931,0.08544549
932,0.5715758
933,0.41880095
934,0.6876941
935,0.062258124
936,0.09783012
937,0.14230347
938,0.40311056
939,0.5821514
940,0.06571531
941,0.38656855
942,0.07659426
943,0.7935174
944,0.83511275
945,0.3298861
946,0.23646334
947,0.3416092
948,0.5171652
949,0.35113013
950,0.31525022
951,0.072363466
952,0.7963814
953,0.53615844
954,0.14680308
955,0.31374475
956,0.59896076
957,0.49982908
958,0.22014901
959,0.28989613
960,0.12482551
961,0.20413694
962,0.14278412
963,0.14488792
964,0.562955
965,0.34835136
966,0.5196244
967,0.8137346
968,0.18808827
969,0.804412
970,0.1614354
971,0.06809977
972,0.83511275
973,0.43388224
974,0.51657045
975,0.11152932
976,0.83511275
977,0.5728867
978,0.110076725
979,0.6020575
980,0.83511275
981,0.091622144
982,0.12615857
983,0.15502
984,0.031821877
985,0.7288432
986,0.83511275
987,0.119784564
988,0.36836985
989,0.25324368
990,0.3152876
991,0.2938974
992,0.124938756
993,0.1944592
994,0.33876294
995,0.08836812
996,0.7696794
997,0.23434773
998,0.5485499
999,0.22832009
1000,0.13411516
1001,0.08716658
1002,0.3298717
1003,0.40777352
1004,0.2951768
1005,0.24971724
1006,0.75760496
1007,0.77272886
1008,0.14360994
1009,0.6834147
1010,0.16126984
1011,0.2592069
1012,0.29860926
1013,0.29847157
1014,0.5715175
1015,0.20539367
1016,0.73344696
1017,0.06860632
1018,0.025384694
1019,0.37587476
1020,0.12808242
1021,0.21969813
1022,0.50250745
1023,0.2745283
1024,0.26951095
1025,0.2650602
1026,0.16190329
1027,0.60241425
1028,0.7153622
1029,0.08628002
1030,0.26102597
1031,0.47609988
1032,0.46834356
1033,0.05593705
1034,0.069411576
1035,0.10095596
1036,0.5008352
1037,0.43100345
1038,0.085458755
1039,0.21241748
1040,0.07754585
1041,0.34569943
1042,0.76889575
1043,0.39594823
1044,0.39399606
1045,0.60174704
1046,0.43006903
1047,0.44489777
1048,0.120393276
1049,0.49896225
1050,0.25406614
1051,0.2115635
1052,0.36550736
1053,0.6302452
1054,0.17099142
1055,0.55020016
1056,0.0961352
1057,0.11353785
1058,0.62909514
1059,0.7730789
1060,0.5103101
1061,0.15603706
1062,0.26075172
1063,0.113906115
1064,0.3633742
1065,0.33505595
1066,0.2773561
1067,0.27680433
1068,0.09296307
1069,0.29225522
1070,0.20989868
1071,0.47873926
1072,0.46457776
1073,0.38515514
1074,0.23134434
1075,0.16126463
1076,0.6160894
1077,0.23607233
1078,0.33203322
1079,0.8308143
1080,0.23107079
1081,0.16011944
1082,0.35766235
1083,0.23783126
1084,0.7209804
1085,0.38949355
1086,0.12805152
1087,0.16807306
1088,0.5648204
1089,0.3340853
1090,0.13038015
1091,0.18059602
1092,0.109277666
1093,0.350129
1094,0.2250579
1095,0.35728648
1096,0.33723742
1097,0.21388978
1098,0.36527324
1099,0.62373596
1100,0.11284521
1101,0.37468857
1102,0.24316165
1103,0.5783663
1104,0.09413102
1105,0.47235927
1106,0.2982353
1107,0.7719756
1108,0.5618259
1109,0.7473693
1110,0.39370024
1111,0.17993283
1112,0.24199057
1113,0.35336632
1114,0.08365178
1115,0.2802259
1116,0.38806272
1117,0.47936237
1118,0.18623668
1119,0.39011735
1120,0.32291013
1121,0.30657429
1122,0.047609508
1123,0.5007198
1124,0.57317185
1125,0.13373923
1126,0.7567246
1127,0.3666799
1128,0.83460087
1129,0.4380385
1130,0.25811458
1131,0.18437877
1132,0.83511275
1133,0.83511275
1134,0.34072003
1135,0.3536167
1136,0.28999743
1137,0.16839841
1138,0.43096846
1139,0.15073094
1140,0.45553297
1141,0.6583783
1142,0.3277163
1143,0.83198833
1144,0.83511275
1145,0.6120712
1146,0.5730306
1147,0.5740859
1148,0.07703349
1149,0.2988351
1150,0.15846658
1151,0.2762255
1152,0.23117793
1153,0.3331601
1154,0.08615452
1155,0.7574694
1156,0.52018803
1157,0.36201054
1158,0.78402764
1159,0.5266792
1160,0.20395425
1161,0.83511275
1162,0.3683795
1163,0.6085916
1164,0.070952624
1165,0.33922082
1166,0.450757
1167,0.83511275
1168,0.24508089
1169,0.15234026
1170,0.34138712
1171,0.38466978
1172,0.4776116
1173,0.24934924
1174,0.36183172
1175,0.17174563
1176,0.387097
1177,0.83511275
1178,0.35170287
1179,0.03842014
1180,0.8212253
1181,0.7863467
1182,0.18827558
1183,0.40663108
1184,0.571208
1185,0.46259606
1186,0.65165925
1187,0.39138684
1188,0.8345124
1189,0.32691532
1190,0.0418227
1191,0.83511275
1192,0.20870587
1193,0.7993956
1194,0.10763675
1195,0.63342744
1196,0.11547181
1197,0.15522063
1198,0.23181435
1199,0.3760743
1200,0.40920112
1201,0.27264112
1202,0.15239084
1203,0.09201786
1204,0.11478454
1205,0.5978656
1206,0.19789529
1207,0.50992054
1208,0.47110724
1209,0.56415194
1210,0.3610167
1211,0.20494929
1212,0.31043983
1213,0.120260626
1214,0.0513376
1215,0.75480044
1216,0.39044586
1217,0.66668457
1218,0.1139676
1219,0.2530598
1220,0.18978769
1221,0.23001665
1222,0.22321439
1223,0.3175373
1224,0.07658145
1225,0.59855074
1226,0.28332308
1227,0.066376716
1228,0.5166078
1229,0.25420964
1230,0.2290186
1231,0.19298765
1232,0.8275925
1233,0.29289687
1234,0.7456609
1235,0.83511275
1236,0.10632464
1237,0.61814547
1238,0.83511275
1239,0.4631806
1240,0.30588388
1241,0.14419186
1242,0.5215965
1243,0.36645687
1244,0.3389408
1245,0.34356767
1246,0.7930765
1247,0.6624805
1248,0.09663716
1249,0.7306883
1250,0.19378945
1251,0.7057445
1252,0.30176866
1253,0.073142946
1254,0.54700553
1255,0.49233782
1256,0.7432241
1257,0.23187292
1258,0.5192346
1259,0.35018742
1260,0.38882813
1261,0.5641985
1262,0.39406082
1263,0.55947286
1264,0.057429224
1265,0.1423201
1266,0.7207415
1267,0.12326649
1268,0.37190077
1269,0.16061702
1270,0.25967085
1271,0.0915249
1272,0.801694
1273,0.29638582
1274,0.247949
1275,0.83511275
1276,0.26700377
1277,0.40032056
1278,0.83511275
1279,0.65627784
1280,0.20947212
1281,0.83511275
1282,0.050181687
1283,0.47930282
1284,0.34069854
1285,0.11101517
1286,0.056714535
1287,0.0508056
1288,0.51113063
1289,0.28357047
1290,0.5341452
1291,0.31226522
1292,0.60761726
1293,0.28762865
1294,0.83511275
1295,0.0885151
1296,0.18257123
1297,0.22542784
1298,0.83511275
1299,0.06815994
1300,0.570384
1301,0.10791704
1302,0.35841796
1303,0.83119106
1304,0.5226541
1305,0.14431274
1306,0.094620645
1307,0.40739554
1308,0.15261468
1309,0.49042666
1310,0.3214453
1311,0.14049381
1312,0.12809065
1313,0.26424152
1314,0.7132449
1315,0.153649
1316,0.084255815
1317,0.83511275
1318,0.42417884
1319,0.23226747
1320,0.3230512
1321,0.08800143
1322,0.5338465
1323,0.32042456
1324,0.7643014
1325,0.13388044
1326,0.29455256
1327,0.29012185
1328,0.26911667
1329,0.09560317
1330,0.10852268
1331,0.6910737
1332,0.13582504
1333,0.13616642
1334,0.3658378
1335,0.39219922
1336,0.38227576
1337,0.17688039
1338,0.814756
1339,0.82123244
1340,0.717633
1341,0.2867436
1342,0.074989736
1343,0.23787487
1344,0.5710379
1345,0.6375906
1346,0.33285928
1347,0.46371624
1348,0.47973812
1349,0.48552004
1350,0.53862035
1351,0.34013236
1352,0.6327368
1353,0.09897581
1354,0.403817
1355,0.16529748
1356,0.19876531
1357,0.4552456
1358,0.19126189
1359,0.48586828
1360,0.048918664
1361,0.8091745
1362,0.06620854
1363,0.10127252
1364,0.28247947
1365,0.44224194
1366,0.2592939
1367,0.061297208
1368,0.70740867
1369,0.80342686
1370,0.06249973
1371,0.53631085
1372,0.6888484
1373,0.14248535
1374,0.5737968
1375,0.31395656
1376,0.2997151
1377,0.6111789
1378,0.22274902
1379,0.058638304
1380,0.097874105
1381,0.21115437
1382,0.7895391
1383,0.24131867
1384,0.14139354
1385,0.2302658
1386,0.18872201
1387,0.30415863
1388,0.2695622
1389,0.28620398
1390,0.07484943
1391,0.25203195
1392,0.3399641
1393,0.6594567
1394,0.54642606
1395,0.4175821
1396,0.50128734
1397,0.6227752
1398,0.17403322
1399,0.645879
1400,0.80987215
1401,0.21625566
1402,0.27774656
1403,0.20880213
1404,0.5064478
1405,0.3482546
1406,0.30527553
1407,0.83511275
1408,0.12740019
1409,0.28185415
1410,0.16706356
1411,0.36465675
1412,0.05707848
1413,0.17701986
1414,0.2874303
1415,0.24044257
1416,0.5703598
1417,0.58190787
1418,0.14702302
1419,0.7145534
1420,0.3670807
1421,0.10484633
1422,0.48988512
1423,0.05362773
1424,0.25295883
1425,0.101753354
1426,0.22448856
1427,0.40926528
1428,0.34635872
1429,0.43113744
1430,0.20092711
1431,0.40403727
1432,0.27164447
1433,0.38921127
1434,0.08702728
1435,0.2091091
1436,0.83511275
1437,0.33252832
1438,0.24479288
1439,0.5658321
1440,0.81664324
1441,0.144371
1442,0.41709328
1443,0.061870158
1444,0.4237688
1445,0.25533766
1446,0.83511275
1447,0.55445415
1448,0.27123377
1449,0.087858826
1450,0.14373952
1451,0.64424986
1452,0.58417594
1453,0.29674447
1454,0.22512496
1455,0.19128966
1456,0.5899267
1457,0.2931949
1458,0.07913488
1459,0.15276757
1460,0.42441893
1461,0.2870562
1462,0.6005659
1463,0.83511275
1464,0.15961942
1465,0.14537227
1466,0.123758286
1467,0.66621995
1468,0.0945718
1469,0.41401935
1470,0.22234297
1471,0.83278143
1472,0.35920113
1473,0.3858608
1474,0.09513283
1475,0.41998544
1476,0.5380387
1477,0.37876275
1478,0.12281716
1479,0.4760175
1480,0.12310332
1481,0.29972225
1482,0.40918478
1483,0.08443326
1484,0.31620115
1485,0.83511275
1486,0.83511275
1487,0.2755193
1488,0.17188755
1489,0.3642339
1490,0.30440718
1491,0.41350174
1492,0.38553572
1493,0.24377134
1494,0.46607998
1495,0.1609126
1496,0.24844122
1497,0.23738337
1498,0.73792666
1499,0.59680367
1500,0.033656776
1501,0.5915212
1502,0.5689484
1503,0.37547356
1504,0.8016505
1505,0.14556944
1506,0.14792544
1507,0.35984677
1508,0.27144635
1509,0.53812736
1510,0.65644443
1511,0.10151297
1512,0.5260321
1513,0.61593896
1514,0.05138898
1515,0.19530407
1516,0.16929561
1517,0.7789868
1518,0.6491997
1519,0.42685995
1520,0.31777865
1521,0.57053167
1522,0.35153586
1523,0.23610708
1524,0.09789035
1525,0.37811825
1526,0.69046676
1527,0.59355587
1528,0.31672624
1529,0.07657513
1530,0.3819344
1531,0.2504025
1532,0.673342
1533,0.57034904
1534,0.2554372
1535,0.1887087
1536,0.39425606
1537,0.7921283
1538,0.3352281
1539,0.11456621
1540,0.0840939
1541,0.54791665
1542,0.09251833
1543,0.33543915
1544,0.25915542
1545,0.08195847
1546,0.11920485
1547,0.70172226
1548,0.69887024
1549,0.36873516
1550,0.43392837
1551,0.32367802
1552,0.68525
1553,0.52811754
1554,0.4060275
1555,0.83098006
1556,0.49528414
1557,0.21709794
1558,0.6811317
1559,0.7454214
1560,0.5947887
1561,0.28214568
1562,0.123253286
1563,0.35033053
1564,0.17400336
1565,0.49759585
1566,0.28103024
1567,0.075597614
1568,0.1950182
1569,0.2939347
1570,0.6316739
1571,0.2774285
1572,0.1252468
1573,0.29647985
1574,0.11803368
1575,0.29869342
1576,0.20066419
1577,0.11611515
1578,0.45017725
1579,0.28927982
1580,0.21739921
1581,0.082200855
1582,0.3630977
1583,0.059969842
1584,0.3077203
1585,0.47023582
1586,0.5757585
1587,0.80485344
1588,0.83511275
1589,0.2427007
1590,0.14472356
1591,0.36822447
1592,0.15268078
1593,0.13800952
1594,0.83511275
1595,0.42660397
1596,0.22990468
1597,0.112811804
1598,0.49632156
1599,0.29517767
1600,0.11994758
1601,0.089545906
1602,0.07671502
1603,0.42274797
1604,0.21484888
1605,0.23817477
1606,0.32922846
1607,0.2865172
1608,0.28785634
1609,0.2510599
1610,0.17628428
1611,0.20351458
1612,0.41154847
1613,0.098843366
1614,0.5990317
1615,0.29120904
1616,0.7184863
1617,0.806224
1618,0.2041643
1619,0.2146073
1620,0.7691339
1621,0.83511275
1622,0.1160216
1623,0.83511275
1624,0.20505473
1625,0.0834364
1626,0.1741364
1627,0.29049093
1628,0.1183874
1629,0.6572335
1630,0.124978095
1631,0.11381462
1632,0.83511275
1633,0.4790718
1634,0.15733111
1635,0.22562578
1636,0.74087125
1637,0.1504389
1638,0.2192449
1639,0.12867549
1640,0.34270018
1641,0.15090966
1642,0.05853325
1643,0.52975297
1644,0.49296486
1645,0.19049641
1646,0.21927029
1647,0.83511275
1648,0.30090517
1649,0.39808804
1650,0.5515786
1651,0.83511275
1652,0.1708661
1653,0.28548762
1654,0.21728888
1655,0.12503606
1656,0.086456776
1657,0.06393209
1658,0.2914943
1659,0.37935373
1660,0.83511275
1661,0.2838264
1662,0.36068922
1663,0.15803027
1664,0.45770162
1665,0.45825154
1666,0.40469518
1667,0.33018252
1668,0.83511275
1669,0.124934286
1670,0.088590354
